status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,react_comment_r,react_share_r,postive_reactions,negative_reactions
246675545449582_1048642885252840,video,9/19/2016 3:55,51,10,1,51,0,0,0,0,0,5.1,51.0,51,0
246675545449582_1047877471996048,photo,9/18/2016 8:58,198,4,6,193,4,0,1,0,0,49.5,33.0,197,1
246675545449582_1047537402030055,video,9/17/2016 23:49,44,3,7,44,0,0,0,0,0,14.666666666666666,6.285714285714286,44,0
246675545449582_1046653318785130,video,9/16/2016 23:28,43,4,12,41,1,1,0,0,0,10.75,3.5833333333333335,43,0
246675545449582_1044143312369464,photo,9/14/2016 4:04,105,3,3,101,3,1,0,0,0,35.0,35.0,105,0
246675545449582_1043360572447738,photo,9/13/2016 7:31,272,5,4,265,4,3,0,0,0,54.4,68.0,272,0
246675545449582_1043161212467674,photo,9/13/2016 1:43,148,9,6,143,2,3,0,0,0,16.444444444444443,24.666666666666668,148,0
246675545449582_1042522515864877,photo,9/12/2016 9:20,91,13,14,86,2,3,0,0,0,7.0,6.5,91,0
246675545449582_1042124379238024,video,9/11/2016 21:51,188,26,3,166,19,1,2,0,0,7.230769230769231,62.666666666666664,186,2
246675545449582_1039974209453041,photo,9/9/2016 19:03,60,3,0,56,1,3,0,0,0,20.0,0.0,60,0
246675545449582_1036579636459165,photo,9/6/2016 1:33,110,2,0,107,2,0,1,0,0,55.0,0.0,109,1
246675545449582_1034686953315100,status,9/4/2016 1:07,101,6,0,99,1,1,0,0,0,16.833333333333332,0.0,101,0
246675545449582_1031915473592248,photo,9/1/2016 2:35,122,18,20,120,1,1,0,0,0,6.777777777777778,6.1,122,0
246675545449582_1031800396937089,photo,8/31/2016 22:46,105,4,1,102,2,1,0,0,0,26.25,105.0,105,0
246675545449582_1031799743603821,photo,8/31/2016 22:45,56,1,0,54,1,1,0,0,0,56.0,0.0,56,0
246675545449582_1030046490445813,photo,8/29/2016 22:49,219,5,0,213,6,0,0,0,0,43.8,0.0,219,0
246675545449582_1029459363837859,video,8/29/2016 9:23,87,1,1,83,2,2,0,0,0,87.0,87.0,87,0
246675545449582_1028267547290374,photo,8/28/2016 0:36,109,3,0,105,2,2,0,0,0,36.333333333333336,0.0,109,0
246675545449582_1028265153957280,photo,8/28/2016 0:34,50,1,1,49,1,0,0,0,0,50.0,50.0,50,0
246675545449582_1027510307366098,video,8/27/2016 5:35,173,16,0,156,17,0,0,0,0,10.8125,0.0,173,0
246675545449582_1026592947457834,photo,8/26/2016 3:10,101,1,0,100,1,0,0,0,0,101.0,0.0,101,0
246675545449582_1025825044201291,video,8/25/2016 7:05,105,8,2,97,7,0,1,0,0,13.125,52.5,104,1
246675545449582_1025734140877048,video,8/25/2016 5:08,89,4,1,84,5,0,0,0,0,22.25,89.0,89,0
246675545449582_1025714330879029,photo,8/25/2016 4:31,101,1,2,98,2,1,0,0,0,101.0,50.5,101,0
246675545449582_1025714104212385,photo,8/25/2016 4:31,90,4,1,88,1,0,0,1,0,22.5,90.0,89,1
246675545449582_1025701510880311,video,8/25/2016 4:07,113,27,0,102,11,0,0,0,0,4.185185185185185,0.0,113,0
246675545449582_1024116534372142,photo,8/23/2016 9:17,126,6,2,120,5,1,0,0,0,21.0,63.0,126,0
246675545449582_1022733124510483,photo,8/21/2016 22:30,441,31,2,423,13,2,3,0,0,14.225806451612904,220.5,438,3
246675545449582_1022047454579050,video,8/21/2016 7:42,302,186,3,244,50,2,4,1,1,1.6236559139784945,100.66666666666667,296,6
246675545449582_1021805857936543,video,8/21/2016 0:46,185,40,2,171,12,2,0,0,0,4.625,92.5,185,0
246675545449582_1020779254705870,video,8/20/2016 0:57,155,33,0,138,16,0,0,0,1,4.696969696969697,0.0,154,1
246675545449582_1017514555032340,photo,8/16/2016 8:29,177,7,1,173,2,2,0,0,0,25.285714285714285,177.0,177,0
246675545449582_1014868815296914,video,8/13/2016 9:14,309,102,1,260,43,5,1,0,0,3.0294117647058822,309.0,308,1
246675545449582_1013969492053513,photo,8/12/2016 8:20,326,2,1,319,7,0,0,0,0,163.0,326.0,326,0
246675545449582_1013693358747793,photo,8/12/2016 2:24,265,6,0,259,6,0,0,0,0,44.166666666666664,0.0,265,0
246675545449582_1012220412228421,photo,8/10/2016 23:49,199,8,1,193,4,1,1,0,0,24.875,199.0,198,1
246675545449582_1011553145628481,video,8/10/2016 6:24,226,93,3,203,20,3,0,0,0,2.4301075268817205,75.33333333333333,226,0
246675545449582_1011357865648009,photo,8/9/2016 23:59,129,5,0,127,2,0,0,0,0,25.8,0.0,129,0
246675545449582_1010407239076405,link,8/8/2016 22:38,63,11,1,61,2,0,0,0,0,5.7272727272727275,63.0,63,0
246675545449582_1008617842588678,photo,8/6/2016 21:51,185,1,0,180,3,2,0,0,0,185.0,0.0,185,0
246675545449582_1008142405969555,video,8/6/2016 9:28,54,0,0,53,1,0,0,0,0,0.0,0.0,54,0
246675545449582_1007899215993874,photo,8/6/2016 2:27,167,4,0,164,3,0,0,0,0,41.75,0.0,167,0
246675545449582_1007238189393310,photo,8/5/2016 9:15,53,3,0,51,2,0,0,0,0,17.666666666666668,0.0,53,0
246675545449582_1006309482819514,photo,8/4/2016 5:51,352,4,0,348,3,1,0,0,0,88.0,0.0,352,0
246675545449582_1004846959632433,photo,8/2/2016 4:05,185,3,1,178,6,1,0,0,0,61.666666666666664,185.0,185,0
246675545449582_1004819752968487,video,8/2/2016 2:43,198,30,3,152,42,0,3,0,1,6.6,66.0,194,4
246675545449582_1004772992973163,status,8/2/2016 0:46,59,1,0,56,1,1,1,0,0,59.0,0.0,58,1
246675545449582_1004073969709732,status,8/1/2016 3:30,49,1,0,48,1,0,0,0,0,49.0,0.0,49,0
246675545449582_1004062536377542,photo,8/1/2016 2:55,126,4,1,122,3,1,0,0,0,31.5,126.0,126,0
246675545449582_1004062119710917,photo,8/1/2016 2:53,120,1,1,117,3,0,0,0,0,120.0,120.0,120,0
246675545449582_1004005379716591,video,8/1/2016 0:42,180,120,0,145,33,0,2,0,0,1.5,0.0,178,2
246675545449582_1003976043052858,video,7/31/2016 23:30,85,0,0,79,5,1,0,0,0,0.0,0.0,85,0
246675545449582_1003389676444828,photo,7/31/2016 3:51,230,6,0,222,6,2,0,0,0,38.333333333333336,0.0,230,0
246675545449582_1002606933189769,video,7/29/2016 22:33,248,52,1,206,39,2,0,0,1,4.769230769230769,248.0,247,1
246675545449582_1001988516584944,photo,7/29/2016 0:59,297,8,0,292,3,2,0,0,0,37.125,0.0,297,0
246675545449582_1001332629983866,photo,7/28/2016 3:56,158,6,0,153,4,1,0,0,0,26.333333333333332,0.0,158,0
246675545449582_1001261089991020,photo,7/28/2016 1:09,124,3,0,121,3,0,0,0,0,41.333333333333336,0.0,124,0
246675545449582_1001257426658053,photo,7/28/2016 0:54,213,1,0,208,5,0,0,0,0,213.0,0.0,213,0
246675545449582_1000437563406706,photo,7/26/2016 20:43,114,0,20,113,1,0,0,0,0,0.0,5.7,114,0
246675545449582_998054330311696,photo,7/23/2016 9:59,182,10,0,179,3,0,0,0,0,18.2,0.0,182,0
246675545449582_997947913655671,photo,7/23/2016 6:25,178,14,1,173,3,2,0,0,0,12.714285714285714,178.0,178,0
246675545449582_997144537069342,photo,7/22/2016 2:34,166,0,0,162,3,1,0,0,0,0.0,0.0,166,0
246675545449582_996678037115992,photo,7/21/2016 9:12,143,5,0,139,3,1,0,0,0,28.6,0.0,143,0
246675545449582_996124013838061,photo,7/20/2016 12:06,170,3,17,169,1,0,0,0,0,56.666666666666664,10.0,170,0
246675545449582_994814710635658,photo,7/18/2016 10:43,196,5,0,192,3,1,0,0,0,39.2,0.0,196,0
246675545449582_993390200778109,photo,7/16/2016 6:37,103,0,0,101,2,0,0,0,0,0.0,0.0,103,0
246675545449582_993383944112068,video,7/16/2016 6:22,114,11,0,102,11,0,1,0,0,10.363636363636363,0.0,113,1
246675545449582_993245180792611,photo,7/16/2016 0:15,136,6,0,131,2,1,2,0,0,22.666666666666668,0.0,134,2
246675545449582_993199927463803,status,7/15/2016 22:39,53,3,1,52,1,0,0,0,0,17.666666666666668,53.0,53,0
246675545449582_993172597466536,status,7/15/2016 21:55,63,0,3,62,1,0,0,0,0,0.0,21.0,63,0
246675545449582_992564564194006,video,7/15/2016 1:50,150,14,0,141,9,0,0,0,0,10.714285714285714,0.0,150,0
246675545449582_992071914243271,status,7/14/2016 8:56,154,8,0,153,1,0,0,0,0,19.25,0.0,154,0
246675545449582_991877347596061,photo,7/14/2016 3:44,114,21,0,111,3,0,0,0,0,5.428571428571429,0.0,114,0
246675545449582_991234830993646,photo,7/13/2016 7:41,139,4,0,135,4,0,0,0,0,34.75,0.0,139,0
246675545449582_991234470993682,photo,7/13/2016 7:39,96,1,0,94,2,0,0,0,0,96.0,0.0,96,0
246675545449582_989938657789930,photo,7/11/2016 8:20,177,15,0,174,3,0,0,0,0,11.8,0.0,177,0
246675545449582_989420001175129,photo,7/10/2016 9:56,320,6,60,318,2,0,0,0,0,53.333333333333336,5.333333333333333,320,0
246675545449582_989291211188008,photo,7/10/2016 6:04,336,154,111,328,4,3,1,0,0,2.1818181818181817,3.027027027027027,335,1
246675545449582_988189727964823,photo,7/8/2016 10:51,54,2,4,54,0,0,0,0,0,27.0,13.5,54,0
246675545449582_988176427966153,status,7/8/2016 10:29,74,1,0,74,0,0,0,0,0,74.0,0.0,74,0
246675545449582_988175121299617,photo,7/8/2016 10:27,79,2,0,78,0,1,0,0,0,39.5,0.0,79,0
246675545449582_986300324820430,status,7/5/2016 9:28,50,10,0,50,0,0,0,0,0,5.0,0.0,50,0
246675545449582_986066644843798,photo,7/4/2016 23:31,183,13,0,180,3,0,0,0,0,14.076923076923077,0.0,183,0
246675545449582_985015751615554,photo,7/3/2016 7:35,73,12,0,72,1,0,0,0,0,6.083333333333333,0.0,73,0
246675545449582_984932664957196,photo,7/3/2016 4:27,103,15,0,101,2,0,0,0,0,6.866666666666666,0.0,103,0
246675545449582_984793924971070,photo,7/2/2016 23:05,90,2,0,90,0,0,0,0,0,45.0,0.0,90,0
246675545449582_984202325030230,photo,7/2/2016 3:02,124,13,2,122,0,2,0,0,0,9.538461538461538,62.0,124,0
246675545449582_982800611837068,status,6/29/2016 22:47,90,14,0,90,0,0,0,0,0,6.428571428571429,0.0,90,0
246675545449582_982394481877681,photo,6/29/2016 8:30,303,11,0,297,4,2,0,0,0,27.545454545454547,0.0,303,0
246675545449582_981737658610030,photo,6/28/2016 9:14,309,10,0,300,2,0,7,0,0,30.9,0.0,302,7
246675545449582_981134415337021,video,6/27/2016 10:07,220,52,1,193,25,0,1,1,0,4.230769230769231,220.0,218,2
246675545449582_981054135345049,photo,6/27/2016 7:42,126,0,1,125,1,0,0,0,0,0.0,126.0,126,0
246675545449582_979885158795280,photo,6/25/2016 9:55,928,53,0,906,16,5,0,1,0,17.50943396226415,0.0,927,1
246675545449582_979654548818341,video,6/25/2016 1:23,391,136,0,343,43,4,1,0,0,2.875,0.0,390,1
246675545449582_979183585532104,status,6/24/2016 9:28,150,2,1,146,4,0,0,0,0,75.0,150.0,150,0
246675545449582_979181678865628,photo,6/24/2016 9:25,223,1,1,219,4,0,0,0,0,223.0,223.0,223,0
246675545449582_979104498873346,photo,6/24/2016 6:41,174,2,0,166,8,0,0,0,0,87.0,0.0,174,0
246675545449582_979064858877310,photo,6/24/2016 5:02,0,0,1,0,0,0,0,0,0,,0.0,0,0
246675545449582_976274922489637,photo,6/19/2016 23:23,102,1,1,101,1,0,0,0,0,102.0,102.0,102,0
246675545449582_975136719270124,photo,6/18/2016 5:20,344,20,0,341,2,1,0,0,0,17.2,0.0,344,0
246675545449582_973802862736843,video,6/16/2016 4:26,135,26,0,123,9,0,2,1,0,5.1923076923076925,0.0,132,3
246675545449582_973108142806315,photo,6/15/2016 3:37,334,13,1,332,2,0,0,0,0,25.692307692307693,334.0,334,0
246675545449582_972067906243672,photo,6/13/2016 12:40,49,3,0,49,0,0,0,0,0,16.333333333333332,0.0,49,0
246675545449582_971170689666727,photo,6/12/2016 5:21,404,17,0,402,2,0,0,0,0,23.764705882352942,0.0,404,0
246675545449582_971110809672715,photo,6/12/2016 2:51,185,5,0,181,4,0,0,0,0,37.0,0.0,185,0
246675545449582_971092796341183,video,6/12/2016 1:52,354,184,1,306,44,0,3,0,1,1.923913043478261,354.0,350,4
246675545449582_969996279784168,status,6/10/2016 5:29,78,16,0,78,0,0,0,0,0,4.875,0.0,78,0
246675545449582_963634230420373,photo,5/30/2016 11:33,139,18,0,139,0,0,0,0,0,7.722222222222222,0.0,139,0
246675545449582_962945223822607,photo,5/29/2016 8:32,367,11,3,346,0,21,0,0,0,33.36363636363637,122.33333333333333,367,0
246675545449582_962108210572975,photo,5/27/2016 22:13,177,1,0,177,0,0,0,0,0,177.0,0.0,177,0
246675545449582_961729627277500,photo,5/27/2016 7:40,378,5,0,377,1,0,0,0,0,75.6,0.0,378,0
246675545449582_961567853960344,status,5/27/2016 0:51,57,19,0,57,0,0,0,0,0,3.0,0.0,57,0
246675545449582_961040807346382,photo,5/26/2016 3:07,921,35,0,891,14,15,1,0,0,26.314285714285713,0.0,920,1
246675545449582_959755374141592,photo,5/24/2016 2:03,0,0,1,0,0,0,0,0,0,,0.0,0,0
246675545449582_959225170861279,photo,5/23/2016 5:09,348,9,0,346,2,0,0,0,0,38.666666666666664,0.0,348,0
246675545449582_957391724377957,photo,5/20/2016 1:43,370,10,0,365,5,0,0,0,0,37.0,0.0,370,0
246675545449582_956083191175477,photo,5/17/2016 21:41,72,3,27,72,0,0,0,0,0,24.0,2.6666666666666665,72,0
246675545449582_955687557881707,link,5/17/2016 8:10,27,9,0,27,0,0,0,0,0,3.0,0.0,27,0
246675545449582_955534984563631,status,5/17/2016 2:01,59,16,1,59,0,0,0,0,0,3.6875,59.0,59,0
246675545449582_953357591448037,status,5/13/2016 8:35,113,1,32,113,0,0,0,0,0,113.0,3.53125,113,0
246675545449582_952756208174842,photo,5/12/2016 7:44,116,24,0,116,0,0,0,0,0,4.833333333333333,0.0,116,0
246675545449582_952565928193870,photo,5/11/2016 23:57,21,10,0,21,0,0,0,0,0,2.1,0.0,21,0
246675545449582_952563678194095,photo,5/11/2016 23:55,19,8,0,19,0,0,0,0,0,2.375,0.0,19,0
246675545449582_952512418199221,video,5/11/2016 21:29,230,62,8,207,19,3,1,0,0,3.7096774193548385,28.75,229,1
246675545449582_951985511585245,photo,5/11/2016 2:47,1542,18,1260,1520,12,6,0,4,0,85.66666666666667,1.223809523809524,1538,4
246675545449582_951909468259516,photo,5/10/2016 23:30,48,14,0,48,0,0,0,0,0,3.4285714285714284,0.0,48,0
246675545449582_951902744926855,photo,5/10/2016 23:09,69,15,2,68,1,0,0,0,0,4.6,34.5,69,0
246675545449582_951083135008816,photo,5/9/2016 12:52,96,18,1,96,0,0,0,0,0,5.333333333333333,96.0,96,0
246675545449582_950956288354834,photo,5/9/2016 8:55,235,1,0,232,3,0,0,0,0,235.0,0.0,235,0
246675545449582_950840281699768,photo,5/9/2016 5:47,130,4,0,128,0,2,0,0,0,32.5,0.0,130,0
246675545449582_950284295088700,photo,5/8/2016 6:27,111,19,2,110,1,0,0,0,0,5.842105263157895,55.5,111,0
246675545449582_950185015098628,photo,5/8/2016 2:19,89,20,1,87,2,0,0,0,0,4.45,89.0,89,0
246675545449582_949791148471348,photo,5/7/2016 10:50,20,11,0,20,0,0,0,0,0,1.8181818181818181,0.0,20,0
246675545449582_949590641824732,photo,5/7/2016 2:24,74,15,0,74,0,0,0,0,0,4.933333333333334,0.0,74,0
246675545449582_949505738499889,photo,5/6/2016 22:53,63,18,2,61,2,0,0,0,0,3.5,31.5,63,0
246675545449582_949501595166970,status,5/6/2016 22:41,83,24,3,83,0,0,0,0,0,3.4583333333333335,27.666666666666668,83,0
246675545449582_949075845209545,photo,5/6/2016 6:54,62,11,0,61,1,0,0,0,0,5.636363636363637,0.0,62,0
246675545449582_948967595220370,photo,5/6/2016 1:29,141,24,2,140,0,1,0,0,0,5.875,70.5,141,0
246675545449582_948417708608692,photo,5/5/2016 6:12,140,1,0,138,1,1,0,0,0,140.0,0.0,140,0
246675545449582_948363195280810,photo,5/5/2016 4:35,124,21,1,119,2,3,0,0,0,5.904761904761905,124.0,124,0
246675545449582_947757962008000,photo,5/4/2016 2:25,107,16,1,106,1,0,0,0,0,6.6875,107.0,107,0
246675545449582_947215102062286,photo,5/3/2016 8:03,139,16,0,139,0,0,0,0,0,8.6875,0.0,139,0
246675545449582_947022175414912,photo,5/2/2016 23:38,264,27,3,264,0,0,0,0,0,9.777777777777779,88.0,264,0
246675545449582_946699032113893,link,5/2/2016 10:43,48,4,4,48,0,0,0,0,0,12.0,12.0,48,0
246675545449582_945977728852690,video,5/1/2016 10:06,360,131,5,292,60,1,5,1,1,2.7480916030534353,72.0,353,7
246675545449582_945101152273681,photo,4/30/2016 3:31,64,11,0,64,0,0,0,0,0,5.818181818181818,0.0,64,0
246675545449582_943137719136691,photo,4/27/2016 3:50,173,11,0,170,2,0,1,0,0,15.727272727272727,0.0,172,1
246675545449582_943049452478851,photo,4/27/2016 1:14,165,15,1,165,0,0,0,0,0,11.0,165.0,165,0
246675545449582_941745542609242,photo,4/25/2016 2:21,79,18,0,78,1,0,0,0,0,4.388888888888889,0.0,79,0
246675545449582_940972156019914,photo,4/23/2016 19:35,130,19,2,128,2,0,0,0,0,6.842105263157895,65.0,130,0
246675545449582_940589126058217,photo,4/23/2016 5:03,534,0,0,526,5,2,0,0,1,0.0,0.0,533,1
246675545449582_940576852726111,video,4/23/2016 4:21,237,33,0,230,6,1,0,0,0,7.181818181818182,0.0,237,0
246675545449582_940496306067499,photo,4/23/2016 0:00,432,5,0,429,3,0,0,0,0,86.4,0.0,432,0
246675545449582_940417326075397,video,4/22/2016 20:35,92,2,0,92,0,0,0,0,0,46.0,0.0,92,0
246675545449582_939883382795458,video,4/21/2016 22:45,128,3,0,124,4,0,0,0,0,42.666666666666664,0.0,128,0
246675545449582_939855106131619,photo,4/21/2016 21:22,316,3,0,309,4,3,0,0,0,105.33333333333333,0.0,316,0
246675545449582_939419452841851,photo,4/21/2016 5:14,68,16,3,68,0,0,0,0,0,4.25,22.666666666666668,68,0
246675545449582_939410766176053,photo,4/21/2016 4:45,193,3,0,189,0,3,1,0,0,64.33333333333333,0.0,192,1
246675545449582_939288599521603,video,4/20/2016 23:23,75,3,0,74,0,1,0,0,0,25.0,0.0,75,0
246675545449582_939240586193071,photo,4/20/2016 21:20,131,0,0,131,0,0,0,0,0,0.0,0.0,131,0
246675545449582_938817782902018,video,4/20/2016 5:19,74,10,0,74,0,0,0,0,0,7.4,0.0,74,0
246675545449582_938816312902165,photo,4/20/2016 5:12,67,11,0,67,0,0,0,0,0,6.090909090909091,0.0,67,0
246675545449582_938815872902209,status,4/20/2016 5:11,35,2,0,35,0,0,0,0,0,17.5,0.0,35,0
246675545449582_938758476241282,photo,4/20/2016 2:45,217,1,0,215,2,0,0,0,0,217.0,0.0,217,0
246675545449582_938639389586524,photo,4/19/2016 22:31,398,3,0,395,3,0,0,0,0,132.66666666666666,0.0,398,0
246675545449582_938629106254219,photo,4/19/2016 21:53,99,14,1,99,0,0,0,0,0,7.071428571428571,99.0,99,0
246675545449582_938186666298463,photo,4/19/2016 7:21,138,1,0,136,1,1,0,0,0,138.0,0.0,138,0
246675545449582_938183976298732,photo,4/19/2016 7:13,134,0,1,133,0,1,0,0,0,0.0,134.0,134,0
246675545449582_938171326299997,photo,4/19/2016 6:40,267,9,0,263,0,3,1,0,0,29.666666666666668,0.0,266,1
246675545449582_938073306309799,video,4/19/2016 2:45,87,17,0,81,6,0,0,0,0,5.117647058823529,0.0,87,0
246675545449582_938045592979237,photo,4/19/2016 1:49,409,6,0,404,4,1,0,0,0,68.16666666666667,0.0,409,0
246675545449582_938010282982768,photo,4/19/2016 0:14,263,5,0,260,3,0,0,0,0,52.6,0.0,263,0
246675545449582_937990549651408,photo,4/18/2016 23:24,210,2,0,209,1,0,0,0,0,105.0,0.0,210,0
246675545449582_937961726320957,photo,4/18/2016 22:12,104,14,0,103,1,0,0,0,0,7.428571428571429,0.0,104,0
246675545449582_937395266377603,video,4/18/2016 4:04,158,48,0,152,5,1,0,0,0,3.2916666666666665,0.0,158,0
246675545449582_937323176384812,photo,4/18/2016 0:37,286,2,0,285,1,0,0,0,0,143.0,0.0,286,0
246675545449582_937267059723757,photo,4/17/2016 21:59,179,1,0,177,2,0,0,0,0,179.0,0.0,179,0
246675545449582_937254223058374,photo,4/17/2016 21:33,190,1,0,187,2,1,0,0,0,190.0,0.0,190,0
246675545449582_936808816436248,photo,4/17/2016 4:07,163,1,0,161,1,1,0,0,0,163.0,0.0,163,0
246675545449582_936802663103530,photo,4/17/2016 3:41,424,7,0,421,3,0,0,0,0,60.57142857142857,0.0,424,0
246675545449582_936701886446941,photo,4/17/2016 0:14,181,3,0,180,1,0,0,0,0,60.333333333333336,0.0,181,0
246675545449582_936093689841094,photo,4/16/2016 1:01,139,2,0,138,0,1,0,0,0,69.5,0.0,139,0
246675545449582_936017619848701,photo,4/15/2016 21:49,775,18,0,762,5,8,0,0,0,43.05555555555556,0.0,775,0
246675545449582_936016516515478,photo,4/15/2016 21:47,368,2,0,364,1,3,0,0,0,184.0,0.0,368,0
246675545449582_935957156521414,video,4/15/2016 19:28,105,12,0,103,1,1,0,0,0,8.75,0.0,105,0
246675545449582_935625399887923,photo,4/15/2016 6:24,218,2,0,217,1,0,0,0,0,109.0,0.0,218,0
246675545449582_935522669898196,video,4/15/2016 2:36,89,9,0,88,1,0,0,0,0,9.88888888888889,0.0,89,0
246675545449582_935491066568023,photo,4/15/2016 1:16,326,10,0,325,1,0,0,0,0,32.6,0.0,326,0
246675545449582_935415303242266,video,4/14/2016 22:54,106,3,0,104,0,2,0,0,0,35.333333333333336,0.0,106,0
246675545449582_935407229909740,video,4/14/2016 22:36,125,5,0,122,3,0,0,0,0,25.0,0.0,125,0
246675545449582_934896833294113,video,4/14/2016 3:22,123,16,0,118,4,0,1,0,0,7.6875,0.0,122,1
246675545449582_934381930012270,photo,4/13/2016 8:22,70,21,1,70,0,0,0,0,0,3.3333333333333335,70.0,70,0
246675545449582_934135230036940,photo,4/12/2016 22:14,58,0,0,58,0,0,0,0,0,0.0,0.0,58,0
246675545449582_933782113405585,photo,4/12/2016 8:51,61,16,0,60,0,1,0,0,0,3.8125,0.0,61,0
246675545449582_933768553406941,photo,4/12/2016 8:31,66,14,1,65,1,0,0,0,0,4.714285714285714,66.0,66,0
246675545449582_933768420073621,photo,4/12/2016 8:31,81,14,1,80,0,1,0,0,0,5.785714285714286,81.0,81,0
246675545449582_933644303419366,video,4/12/2016 3:54,39,5,1,39,0,0,0,0,0,7.8,39.0,39,0
246675545449582_933627496754380,photo,4/12/2016 3:02,167,0,0,165,1,1,0,0,0,0.0,0.0,167,0
246675545449582_933574326759697,video,4/12/2016 0:17,78,13,0,78,0,0,0,0,0,6.0,0.0,78,0
246675545449582_933082600142203,photo,4/11/2016 7:26,140,13,0,137,1,2,0,0,0,10.76923076923077,0.0,140,0
246675545449582_932980093485787,photo,4/11/2016 3:30,243,4,0,243,0,0,0,0,0,60.75,0.0,243,0
246675545449582_932908520159611,photo,4/10/2016 23:52,199,3,0,197,0,2,0,0,0,66.33333333333333,0.0,199,0
246675545449582_932361606880969,photo,4/10/2016 4:14,354,15,0,349,4,1,0,0,0,23.6,0.0,354,0
246675545449582_932337600216703,video,4/10/2016 3:09,171,78,3,167,4,0,0,0,0,2.1923076923076925,57.0,171,0
246675545449582_932337593550037,status,4/10/2016 3:09,55,4,0,54,1,0,0,0,0,13.75,0.0,55,0
246675545449582_932327366884393,video,4/10/2016 2:37,136,44,1,131,3,1,1,0,0,3.090909090909091,136.0,135,1
246675545449582_931859520264511,photo,4/9/2016 7:56,51,8,0,51,0,0,0,0,0,6.375,0.0,51,0
246675545449582_931825876934542,video,4/9/2016 6:29,103,25,0,103,0,0,0,0,0,4.12,0.0,103,0
246675545449582_931805076936622,photo,4/9/2016 5:33,619,15,0,615,4,0,0,0,0,41.266666666666666,0.0,619,0
246675545449582_931752626941867,photo,4/9/2016 4:14,231,30,5,227,1,3,0,0,0,7.7,46.2,231,0
246675545449582_931747876942342,photo,4/9/2016 4:10,86,14,1,85,1,0,0,0,0,6.142857142857143,86.0,86,0
246675545449582_931740990276364,photo,4/9/2016 3:44,63,9,0,63,0,0,0,0,0,7.0,0.0,63,0
246675545449582_931728803610916,video,4/9/2016 3:12,165,89,1,162,2,1,0,0,0,1.853932584269663,165.0,165,0
246675545449582_931111343672662,photo,4/8/2016 4:28,200,18,1,197,1,2,0,0,0,11.11111111111111,200.0,200,0
246675545449582_931107977006332,photo,4/8/2016 4:23,180,15,1,178,1,1,0,0,0,12.0,180.0,180,0
246675545449582_930623763721420,video,4/7/2016 9:28,214,152,0,210,4,0,0,0,0,1.4078947368421053,0.0,214,0
246675545449582_930440893739707,video,4/7/2016 3:48,157,124,1,157,0,0,0,0,0,1.2661290322580645,157.0,157,0
246675545449582_930416113742185,link,4/7/2016 2:40,44,1,0,44,0,0,0,0,0,44.0,0.0,44,0
246675545449582_930357520414711,photo,4/7/2016 0:10,208,6,0,208,0,0,0,0,0,34.666666666666664,0.0,208,0
246675545449582_929831387133991,photo,4/6/2016 2:39,145,2,0,145,0,0,0,0,0,72.5,0.0,145,0
246675545449582_929734513810345,video,4/5/2016 22:07,177,134,0,176,1,0,0,0,0,1.3208955223880596,0.0,177,0
246675545449582_929281747188955,photo,4/5/2016 6:51,250,11,0,246,4,0,0,0,0,22.727272727272727,0.0,250,0
246675545449582_929101063873690,video,4/4/2016 23:38,97,29,0,97,0,0,0,0,0,3.3448275862068964,0.0,97,0
246675545449582_929097403874056,video,4/4/2016 23:25,112,45,0,109,3,0,0,0,0,2.488888888888889,0.0,112,0
246675545449582_928698933913903,video,4/4/2016 9:16,170,108,0,168,2,0,0,0,0,1.5740740740740742,0.0,170,0
246675545449582_928468223936974,status,4/4/2016 0:17,148,7,0,147,0,0,1,0,0,21.142857142857142,0.0,147,1
246675545449582_928446533939143,photo,4/3/2016 23:18,360,10,0,356,4,0,0,0,0,36.0,0.0,360,0
246675545449582_927998200650643,photo,4/3/2016 7:27,280,9,0,279,0,1,0,0,0,31.11111111111111,0.0,280,0
246675545449582_927862343997562,video,4/3/2016 2:17,111,45,0,110,1,0,0,0,0,2.466666666666667,0.0,111,0
246675545449582_927415350708928,video,4/2/2016 9:42,188,242,6,187,1,0,0,0,0,0.7768595041322314,31.333333333333332,188,0
246675545449582_927204584063338,video,4/2/2016 3:43,121,43,0,121,0,0,0,0,0,2.813953488372093,0.0,121,0
246675545449582_927177560732707,link,4/2/2016 2:13,43,4,1,43,0,0,0,0,0,10.75,43.0,43,0
246675545449582_926534274130369,photo,4/1/2016 7:34,111,15,0,108,2,1,0,0,0,7.4,0.0,111,0
246675545449582_926500627467067,video,4/1/2016 6:40,111,4,0,110,1,0,0,0,0,27.75,0.0,111,0
246675545449582_926475434136253,video,4/1/2016 6:00,119,31,2,119,0,0,0,0,0,3.838709677419355,59.5,119,0
246675545449582_926239380826525,photo,3/31/2016 23:20,358,10,3,354,0,4,0,0,0,35.8,119.33333333333333,358,0
246675545449582_925373837579746,video,3/31/2016 6:01,187,25,0,186,1,0,0,0,0,7.48,0.0,187,0
246675545449582_925196357597494,video,3/31/2016 1:52,180,84,4,171,8,1,0,0,0,2.142857142857143,45.0,180,0
246675545449582_924472924336504,video,3/30/2016 9:08,227,173,1,223,2,1,1,0,0,1.3121387283236994,227.0,226,1
